                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    109,                0.50331,                0.42286,                0.93001,                0.80806,                0.81763,                0.88543,                0.76089,                0.56322,                0.56588,                0.93134,              0.0084726,              0.0084726,              0.0084726
                    110,                0.49676,                 0.4214,                0.92543,                0.83447,                0.78538,                0.86891,                0.75422,                0.56055,                0.59705,                0.92966,              0.0084584,              0.0084584,              0.0084584
                    111,                0.51125,                0.42874,                0.94028,                0.81933,                0.80314,                0.88466,                0.75905,                0.56168,                0.57185,                0.93193,              0.0084443,              0.0084443,              0.0084443
                    112,                0.50196,                0.42671,                0.92934,                0.80868,                0.80978,                0.88205,                0.76006,                 0.5632,                0.58651,                0.93833,              0.0084301,              0.0084301,              0.0084301
                    113,                 0.4982,                0.42544,                0.93336,                 0.8108,                   0.81,                0.87997,                0.75897,                0.56002,                0.57604,                0.93766,               0.008416,               0.008416,               0.008416
                    114,                0.51109,                0.42441,                0.93655,                0.83227,                0.79102,                0.88711,                0.76757,                0.55357,                0.57398,                0.92871,              0.0084019,              0.0084019,              0.0084019
                    115,                0.51491,                0.42308,                0.93975,                0.83211,                0.78321,                0.88418,                0.76097,                0.55899,                0.58878,                0.92558,              0.0083877,              0.0083877,              0.0083877
                    116,                0.49153,                0.41331,                0.92427,                0.82741,                0.81401,                0.89298,                0.77251,                0.55172,                0.54288,                0.92183,              0.0083736,              0.0083736,              0.0083736
                    117,                0.50139,                 0.4194,                 0.9262,                0.83532,                0.81168,                0.88126,                0.76518,                0.55632,                0.58793,                0.92591,              0.0083594,              0.0083594,              0.0083594
                    118,                0.49713,                0.42378,                0.93316,                0.81416,                0.80423,                0.87825,                0.76202,                0.55511,                0.60289,                0.92451,              0.0083453,              0.0083453,              0.0083453
                    119,                0.50135,                0.42065,                0.93243,                0.81578,                 0.8279,                0.89648,                0.77524,                0.55581,                0.55235,                0.93053,              0.0083311,              0.0083311,              0.0083311
                    120,                0.50145,                0.42499,                0.93466,                 0.8193,                0.80314,                0.87991,                0.76065,                0.55907,                0.58804,                  0.933,               0.008317,               0.008317,               0.008317
                    121,                0.50278,                0.40763,                0.93527,                0.82867,                0.79734,                0.88224,                0.75831,                0.56075,                0.57401,                0.93275,              0.0083029,              0.0083029,              0.0083029
                    122,                0.50516,                0.42458,                0.93149,                0.80498,                0.82246,                0.88411,                0.76648,                0.55632,                 0.5552,                0.92955,              0.0082887,              0.0082887,              0.0082887
                    123,                 0.4883,                0.42338,                 0.9276,                0.81422,                0.81401,                0.87673,                0.76303,                0.55241,                0.56936,                0.92768,              0.0082746,              0.0082746,              0.0082746
                    124,                0.49918,                0.41316,                0.93045,                0.79933,                0.81783,                0.88245,                0.76788,                 0.5579,                 0.5681,                0.92247,              0.0082604,              0.0082604,              0.0082604
                    125,                0.49882,                0.40357,                0.92969,                0.83179,                0.79167,                0.88543,                0.76596,                 0.5511,                 0.5572,                0.92524,              0.0082463,              0.0082463,              0.0082463
                    126,                 0.4899,                0.40389,                0.92892,                0.83783,                 0.7663,                0.87827,                0.76159,                0.55344,                0.58905,                0.92842,              0.0082321,              0.0082321,              0.0082321
                    127,                0.49196,                0.41781,                0.92887,                0.83943,                0.78684,                0.88399,                0.76557,                0.54919,                 0.5679,                0.91934,               0.008218,               0.008218,               0.008218
                    128,                0.51021,                 0.4176,                0.92987,                0.84834,                 0.7965,                0.88815,                0.77332,                0.55177,                0.56008,                0.91982,              0.0082039,              0.0082039,              0.0082039
                    129,                0.49021,                0.40754,                0.92404,                 0.8337,                0.81134,                0.88156,                 0.7671,                0.55682,                0.55476,                0.92797,              0.0081897,              0.0081897,              0.0081897
