                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                0.52139,                0.43292,                0.91396,                0.83206,                0.82911,                0.88083,                0.75829,                0.57277,                0.54924,                0.90206,              0.0085999,              0.0085999,              0.0085999
                    101,                0.50897,                0.42185,                0.90975,                0.81571,                0.84601,                0.88554,                0.76379,                 0.5743,                0.54038,                0.90159,              0.0085857,              0.0085857,              0.0085857
                    102,                0.51273,                0.42054,                0.91708,                0.80429,                0.84601,                0.88584,                0.76359,                 0.5677,                0.53071,                0.90271,              0.0085716,              0.0085716,              0.0085716
                    103,                0.51257,                0.41761,                  0.912,                0.82008,                 0.8122,                0.87017,                0.74999,                0.57222,                0.58861,                0.89977,              0.0085574,              0.0085574,              0.0085574
                    104,                0.50999,                0.42797,                0.90848,                0.82169,                0.84058,                0.89268,                0.76735,                0.57142,                0.55289,                0.90249,              0.0085433,              0.0085433,              0.0085433
                    105,                0.51233,                0.41658,                0.91638,                0.81459,                0.85959,                0.89055,                0.77351,                0.55578,                0.52393,                 0.8902,              0.0085291,              0.0085291,              0.0085291
                    106,                0.51408,                0.42778,                 0.9176,                0.81862,                0.83514,                0.88091,                0.76079,                0.56033,                0.54874,                0.88861,               0.008515,               0.008515,               0.008515
                    107,                0.50364,                0.41515,                 0.9087,                0.82277,                0.85783,                0.89429,                0.77193,                0.57132,                 0.5224,                 0.9006,              0.0085009,              0.0085009,              0.0085009
                    108,                0.50196,                0.41435,                0.90249,                0.83276,                 0.8442,                0.89422,                0.77356,                0.56168,                0.52824,                0.89321,              0.0084867,              0.0084867,              0.0084867
                    109,                0.50902,                 0.4158,                0.90878,                0.82651,                  0.843,                0.89363,                0.77624,                0.56838,                0.53209,                0.90495,              0.0084726,              0.0084726,              0.0084726
                    110,                0.50195,                0.40754,                0.90786,                0.80692,                0.83514,                0.87741,                0.76186,                0.56916,                0.57592,                 0.9093,              0.0084584,              0.0084584,              0.0084584
                    111,                0.51564,                0.41535,                0.91872,                0.83041,                0.83816,                0.89207,                0.77086,                0.56725,                0.54302,                0.89873,              0.0084443,              0.0084443,              0.0084443
                    112,                 0.5056,                0.41915,                0.90658,                0.83453,                0.82005,                0.88557,                0.77039,                0.56353,                0.55709,                0.89601,              0.0084301,              0.0084301,              0.0084301
                    113,                0.50265,                0.40752,                0.90882,                0.81463,                0.84125,                 0.8862,                0.77151,                0.55574,                0.54242,                0.89663,               0.008416,               0.008416,               0.008416
                    114,                0.51518,                0.40386,                0.91561,                0.80604,                0.84783,                0.88172,                0.76744,                0.56153,                0.55809,                 0.9009,              0.0084019,              0.0084019,              0.0084019
                    115,                0.51926,                0.41705,                0.91751,                0.82724,                0.82411,                0.88536,                0.77111,                0.56294,                0.54886,                0.90076,              0.0083877,              0.0083877,              0.0083877
                    116,                0.49202,                0.39459,                0.90275,                 0.8215,                0.83097,                0.89148,                0.77181,                0.56192,                0.53122,                0.89775,              0.0083736,              0.0083736,              0.0083736
                    117,                0.50991,                0.40401,                0.91094,                0.84149,                0.84312,                0.89329,                0.77354,                0.55789,                0.52898,                0.90128,              0.0083594,              0.0083594,              0.0083594
                    118,                0.49921,                0.40192,                0.91235,                0.83251,                0.84662,                0.89573,                0.77963,                0.55235,                0.53988,                0.89817,              0.0083453,              0.0083453,              0.0083453
                    119,                0.50559,                0.40823,                0.91332,                0.84104,                0.80072,                0.87556,                0.76466,                0.55095,                0.58843,                0.89708,              0.0083311,              0.0083311,              0.0083311
                    120,                0.50362,                0.40529,                0.91038,                0.83551,                0.81099,                0.86881,                0.75926,                0.55711,                 0.5642,                 0.8928,               0.008317,               0.008317,               0.008317
                    121,                 0.5045,                0.39884,                0.91374,                0.84021,                0.81522,                0.88825,                0.77077,                0.55746,                0.53518,                0.89544,              0.0083029,              0.0083029,              0.0083029
                    122,                0.50915,                0.40912,                 0.9127,                0.79873,                0.82669,                0.87506,                0.76338,                0.54924,                0.54052,                0.89119,              0.0082887,              0.0082887,              0.0082887
                    123,                0.48699,                0.40824,                0.90322,                0.80328,                0.84722,                0.88204,                0.77008,                0.55983,                0.54839,                0.90295,              0.0082746,              0.0082746,              0.0082746
                    124,                0.50014,                0.40043,                 0.9102,                0.82509,                 0.8375,                0.88447,                 0.7715,                0.56147,                0.54138,                0.90484,              0.0082604,              0.0082604,              0.0082604
                    125,                0.50155,                0.39446,                0.90594,                0.83121,                0.83263,                0.88975,                0.77713,                0.55226,                0.51277,                0.89322,              0.0082463,              0.0082463,              0.0082463
                    126,                0.49387,                0.39295,                0.90427,                0.82312,                0.83461,                0.88095,                0.76932,                0.55504,                0.54662,                0.90071,              0.0082321,              0.0082321,              0.0082321
                    127,                0.49376,                0.40019,                 0.9112,                0.84476,                0.82186,                0.88061,                0.76646,                0.55037,                0.55368,                0.90208,               0.008218,               0.008218,               0.008218
                    128,                0.51092,                0.40553,                0.91355,                0.82951,                0.82609,                0.87655,                0.76564,                 0.5518,                0.55106,                0.90402,              0.0082039,              0.0082039,              0.0082039
                    129,                0.49456,                0.39948,                0.90535,                0.81463,                0.85447,                 0.8818,                0.76479,                 0.5567,                0.51831,                0.89962,              0.0081897,              0.0081897,              0.0081897
                    130,                0.50135,                0.39244,                0.91574,                0.82369,                0.83788,                0.88983,                 0.7748,                 0.5524,                0.52732,                0.89634,              0.0081756,              0.0081756,              0.0081756
                    131,                0.50477,                0.39558,                0.90816,                0.83242,                0.81288,                0.88306,                0.76362,                0.55597,                0.52372,                0.89957,              0.0081614,              0.0081614,              0.0081614
                    132,                0.50337,                0.38473,                0.90918,                0.81901,                0.83937,                0.88224,                0.76912,                0.55774,                0.54372,                0.90017,              0.0081473,              0.0081473,              0.0081473
                    133,                 0.5081,                0.39322,                0.90498,                0.80933,                0.80486,                0.87218,                0.76316,                0.56102,                0.56946,                0.89977,              0.0081331,              0.0081331,              0.0081331
                    134,                0.49728,                0.38879,                0.90867,                0.81314,                0.81986,                 0.8739,                0.76143,                0.55148,                0.54944,                0.89168,               0.008119,               0.008119,               0.008119
                    135,                0.48555,                 0.3886,                0.90321,                0.84891,                0.80314,                0.88265,                0.77152,                0.55189,                0.53838,                0.89335,              0.0081049,              0.0081049,              0.0081049
                    136,                0.49598,                0.38731,                0.90245,                0.83199,                0.82367,                0.88987,                0.77461,                0.55743,                0.52228,                0.89754,              0.0080907,              0.0080907,              0.0080907
                    137,                0.48889,                0.39163,                0.90253,                0.84925,                0.80857,                0.87615,                0.76623,                0.54878,                0.54678,                0.89727,              0.0080766,              0.0080766,              0.0080766
                    138,                0.49556,                0.39029,                0.90792,                0.83996,                0.82086,                0.87202,                0.76464,                   0.55,                0.56405,                0.89898,              0.0080624,              0.0080624,              0.0080624
                    139,                0.49951,                0.40119,                0.90817,                 0.8183,                0.83575,                0.88358,                0.77389,                0.54728,                0.55142,                0.89993,              0.0080483,              0.0080483,              0.0080483
                    140,                 0.4987,                0.39366,                0.90452,                0.83029,                0.81244,                 0.8781,                0.76481,                0.55404,                0.53681,                 0.8965,              0.0080341,              0.0080341,              0.0080341
                    141,                0.49529,                0.38189,                0.90384,                0.83092,                0.80072,                0.87054,                0.76255,                   0.55,                 0.5637,                0.89719,                0.00802,                0.00802,                0.00802
                    142,                0.49098,                0.38692,                0.90501,                0.82891,                0.82209,                0.87432,                0.76622,                0.54558,                0.54619,                0.89567,              0.0080059,              0.0080059,              0.0080059
                    143,                0.48781,                0.38744,                0.90508,                0.83391,                0.82468,                0.88504,                0.77051,                0.55053,                0.54279,                0.90403,              0.0079917,              0.0079917,              0.0079917
                    144,                0.49466,                0.38046,                0.90896,                0.80364,                0.83533,                0.87326,                0.76642,                0.54554,                0.55823,                0.89851,              0.0079776,              0.0079776,              0.0079776
                    145,                0.49472,                0.38626,                0.90666,                0.82607,                0.83174,                0.88133,                0.77191,                0.54742,                0.55902,                0.89801,              0.0079634,              0.0079634,              0.0079634
                    146,                0.48214,                0.37786,                0.90588,                 0.8304,                0.80125,                0.87618,                0.77051,                 0.5476,                0.57911,                0.89635,              0.0079493,              0.0079493,              0.0079493
                    147,                0.50268,                 0.3828,                0.90606,                0.82866,                0.81485,                0.87404,                0.76118,                0.55737,                0.54093,                0.90042,              0.0079351,              0.0079351,              0.0079351
                    148,                0.49327,                 0.3828,                0.90728,                0.80622,                0.80897,                0.87241,                0.76197,                0.55572,                0.56067,                0.90247,               0.007921,               0.007921,               0.007921
                    149,                  0.498,                0.37589,                0.91215,                0.84524,                0.82782,                0.88182,                0.77334,                0.55036,                 0.5327,                 0.9002,              0.0079069,              0.0079069,              0.0079069
                    150,                0.49159,                0.38466,                0.90739,                 0.8298,                0.83333,                0.88258,                0.77014,                0.55564,                0.53999,                0.90475,              0.0078927,              0.0078927,              0.0078927
                    151,                0.49014,                0.37594,                0.90557,                0.81993,                 0.8279,                0.87795,                0.76833,                 0.5538,                0.55926,                0.89611,              0.0078786,              0.0078786,              0.0078786
                    152,                0.49266,                 0.3748,                0.90928,                0.82967,                0.82947,                0.87605,                0.76756,                0.55375,                0.57383,                0.90204,              0.0078644,              0.0078644,              0.0078644
                    153,                0.48608,                0.37422,                0.90332,                0.83004,                0.83213,                0.87347,                0.76888,                0.55159,                0.56351,                0.89639,              0.0078503,              0.0078503,              0.0078503
                    154,                0.49175,                0.36454,                0.90549,                0.83392,                0.83079,                0.88162,                0.77649,                 0.5462,                0.55642,                0.89643,              0.0078361,              0.0078361,              0.0078361
                    155,                0.48205,                 0.3806,                 0.8945,                0.80242,                 0.8285,                0.86886,                0.76385,                0.54586,                0.57973,                0.89687,               0.007822,               0.007822,               0.007822
