                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    126,                0.49395,                0.39132,                0.91103,                0.83813,                0.81605,                0.87477,                 0.7592,                0.57138,                0.57457,                0.91029,              0.0082321,              0.0082321,              0.0082321
                    127,                0.49778,                0.40049,                0.91414,                0.81948,                0.81962,                 0.8716,                 0.7522,                0.56059,                0.58319,                0.91338,               0.008218,               0.008218,               0.008218
                    128,                0.51232,                0.40827,                0.91413,                0.83825,                0.81763,                0.87024,                0.76041,                0.56745,                0.58398,                0.90752,              0.0082039,              0.0082039,              0.0082039
                    129,                0.49733,                0.39594,                0.90805,                0.82785,                0.81599,                0.87787,                0.76014,                0.56731,                0.55791,                0.90346,              0.0081897,              0.0081897,              0.0081897
                    130,                0.49882,                0.38767,                0.91616,                0.80915,                0.82428,                0.87269,                0.76338,                0.56604,                0.56956,                 0.9009,              0.0081756,              0.0081756,              0.0081756
                    131,                0.50688,                0.38934,                0.91012,                0.83685,                0.81151,                0.87719,                0.76203,                0.55826,                0.55396,                0.90335,              0.0081614,              0.0081614,              0.0081614
                    132,                 0.5074,                0.38952,                 0.9124,                0.83961,                 0.8061,                0.86687,                0.75387,                0.57507,                0.58259,                0.90715,              0.0081473,              0.0081473,              0.0081473
                    133,                0.51056,                0.39305,                0.90857,                0.82542,                0.81159,                0.87198,                0.75953,                 0.5654,                0.57091,                0.90756,              0.0081331,              0.0081331,              0.0081331
                    134,                0.49657,                0.38613,                0.91364,                0.84158,                0.78623,                0.86788,                0.75384,                0.56476,                0.57535,                 0.9124,               0.008119,               0.008119,               0.008119
                    135,                 0.4863,                0.38802,                0.90887,                0.82712,                0.80978,                0.86509,                0.75379,                0.57024,                0.58005,                0.90838,              0.0081049,              0.0081049,              0.0081049
                    136,                0.49657,                0.38653,                 0.9081,                0.82713,                0.81522,                0.87623,                0.76118,                0.56614,                0.56425,                0.90196,              0.0080907,              0.0080907,              0.0080907
                    137,                0.49407,                0.39611,                0.91079,                0.82745,                0.82238,                0.87865,                0.76411,                0.56745,                 0.5721,                0.91296,              0.0080766,              0.0080766,              0.0080766
                    138,                0.49761,                0.39236,                0.91572,                0.82899,                  0.843,                0.87386,                0.76088,                0.56224,                0.55774,                0.91082,              0.0080624,              0.0080624,              0.0080624
                    139,                0.50031,                0.39347,                0.90986,                0.83631,                0.81448,                0.87439,                0.76111,                 0.5653,                0.56425,                0.90663,              0.0080483,              0.0080483,              0.0080483
                    140,                0.50085,                 0.3874,                0.91494,                0.85623,                0.80676,                0.87738,                0.76229,                0.56178,                 0.5505,                0.90807,              0.0080341,              0.0080341,              0.0080341
                    141,                 0.4907,                0.37845,                0.90651,                0.82917,                0.80797,                0.87477,                0.76256,                0.56246,                0.55245,                 0.9068,                0.00802,                0.00802,                0.00802
                    142,                0.49041,                0.38278,                0.90733,                0.82225,                0.78925,                0.85889,                0.75051,                0.55986,                0.59927,                0.89868,              0.0080059,              0.0080059,              0.0080059
                    143,                0.49718,                0.38117,                0.90559,                 0.8429,                0.80435,                0.86656,                0.75749,                0.55394,                0.56842,                0.89374,              0.0079917,              0.0079917,              0.0079917
                    144,                0.49856,                 0.3788,                0.91128,                0.83269,                0.79642,                0.86929,                0.75795,                0.55903,                0.55396,                0.90563,              0.0079776,              0.0079776,              0.0079776
                    145,                0.49477,                0.38579,                0.90739,                0.82711,                0.81522,                  0.882,                0.77076,                  0.551,                0.53141,                0.89522,              0.0079634,              0.0079634,              0.0079634
                    146,                0.48706,                0.37898,                0.90743,                0.83229,                0.79589,                0.86837,                0.76419,                0.55385,                0.57366,                0.89072,              0.0079493,              0.0079493,              0.0079493
                    147,                0.50197,                0.38239,                0.90745,                0.77792,                0.79167,                0.85603,                0.74815,                0.56904,                0.58193,                0.90186,              0.0079351,              0.0079351,              0.0079351
                    148,                0.49134,                0.37587,                0.90837,                0.81712,                0.79596,                0.86461,                0.75493,                0.56501,                0.57903,                0.90181,               0.007921,               0.007921,               0.007921
                    149,                 0.5028,                0.37683,                0.91427,                0.82543,                0.81661,                0.87113,                0.76468,                0.56209,                0.58141,                0.90562,              0.0079069,              0.0079069,              0.0079069
                    150,                0.49183,                0.37508,                 0.9074,                0.81935,                0.82488,                0.87309,                0.76108,                0.56137,                0.56163,                0.90173,              0.0078927,              0.0078927,              0.0078927
                    151,                0.49299,                0.37598,                0.90972,                0.80291,                0.85809,                0.88444,                0.76992,                0.56408,                0.52859,                0.90095,              0.0078786,              0.0078786,              0.0078786
                    152,                0.49324,                0.37498,                0.91224,                0.82374,                0.82307,                 0.8695,                0.75811,                 0.5698,                0.56243,                0.90696,              0.0078644,              0.0078644,              0.0078644
                    153,                0.48861,                0.37335,                0.90745,                0.82988,                0.81461,                  0.874,                0.76349,                0.56263,                0.56361,                0.90423,              0.0078503,              0.0078503,              0.0078503
                    154,                 0.4939,                0.36882,                0.90925,                 0.8182,                0.83514,                 0.8772,                0.76512,                0.56999,                0.56927,                0.90709,              0.0078361,              0.0078361,              0.0078361
                    155,                0.48456,                0.38062,                0.89478,                 0.8349,                0.79046,                0.86574,                0.75097,                0.56982,                0.57808,                 0.8993,               0.007822,               0.007822,               0.007822
