                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    144,                0.53778,                0.45111,                0.94379,                0.84296,                0.78382,                0.88687,                0.76114,                0.57525,                0.56101,                 0.9261,              0.0079776,              0.0079776,              0.0079776
                    145,                0.53825,                0.45613,                0.93861,                0.83234,                0.78925,                0.89028,                0.76365,                0.58211,                0.54904,                 0.9283,              0.0079634,              0.0079634,              0.0079634
                    146,                0.52692,                0.44979,                0.94357,                0.83363,                0.78672,                0.88311,                0.75723,                0.57537,                0.54781,                0.92832,              0.0079493,              0.0079493,              0.0079493
                    147,                0.54341,                0.45579,                0.94459,                0.82324,                0.80193,                0.88328,                0.75906,                0.58296,                 0.5554,                0.92882,              0.0079351,              0.0079351,              0.0079351
                    148,                0.53168,                0.44715,                0.94167,                0.82499,                0.80072,                0.88021,                0.75232,                0.58538,                0.55346,                0.93587,               0.007921,               0.007921,               0.007921
                    149,                 0.5428,                0.43834,                 0.9478,                0.82441,                0.79891,                0.88464,                 0.7634,                0.57407,                0.56098,                0.92815,              0.0079069,              0.0079069,              0.0079069
                    150,                0.53002,                0.44453,                0.94104,                0.80289,                0.81582,                0.88032,                0.75556,                0.57141,                0.57212,                0.92949,              0.0078927,              0.0078927,              0.0078927
                    151,                0.53487,                0.44016,                0.94494,                0.81969,                0.81529,                0.88374,                0.75769,                0.57581,                0.55313,                0.92905,              0.0078786,              0.0078786,              0.0078786
                    152,                0.53475,                0.44392,                0.94601,                 0.8316,                0.80218,                0.87962,                0.75797,                0.57222,                0.55941,                0.92347,              0.0078644,              0.0078644,              0.0078644
                    153,                0.53114,                0.44015,                0.93968,                0.80824,                0.83937,                0.89335,                0.76613,                0.57038,                0.54175,                0.92468,              0.0078503,              0.0078503,              0.0078503
                    154,                0.53247,                0.42684,                0.94114,                0.81535,                0.81944,                0.88591,                0.76125,                0.56984,                0.55831,                0.92317,              0.0078361,              0.0078361,              0.0078361
                    155,                0.52312,                0.45108,                0.92921,                0.84032,                0.77541,                 0.8763,                0.75162,                0.57489,                0.56288,                0.92351,               0.007822,               0.007822,               0.007822
